epoch,train_time,test_time
153,0.010512351989746094,0.005983829498291016
154,0.010204553604125977,0.006092071533203125
155,0.010200977325439453,0.005925178527832031
156,0.010420799255371094,0.006020069122314453
157,0.010453462600708008,0.006455183029174805
158,0.010209321975708008,0.005944490432739258
159,0.01019144058227539,0.006030082702636719
160,0.010364294052124023,0.006441354751586914
161,0.010213136672973633,0.0059261322021484375
162,0.010301589965820312,0.0060672760009765625
163,0.010329961776733398,0.006035566329956055
164,0.01054239273071289,0.0061376094818115234
165,0.010433673858642578,0.006399869918823242
166,0.010235309600830078,0.005964994430541992
167,0.010326385498046875,0.0062100887298583984
168,0.010425806045532227,0.0059528350830078125
169,0.010430335998535156,0.006268978118896484
170,0.01061248779296875,0.005961179733276367
171,0.010488510131835938,0.006368875503540039
172,0.01091909408569336,0.005970954895019531
173,0.011134862899780273,0.00875234603881836
174,0.011811971664428711,0.006633281707763672
175,0.010652303695678711,0.006037712097167969
176,0.01096343994140625,0.006108999252319336
177,0.011096715927124023,0.007780551910400391
178,0.010858774185180664,0.006054401397705078
179,0.010709524154663086,0.0061681270599365234
180,0.010726451873779297,0.007379770278930664
181,0.01047372817993164,0.006026506423950195
182,0.010262727737426758,0.006049633026123047
183,0.010233163833618164,0.005974292755126953
184,0.010326385498046875,0.006063222885131836
185,0.010387659072875977,0.005964040756225586
186,0.010351181030273438,0.006101369857788086
187,0.01035165786743164,0.005940437316894531
188,0.010437965393066406,0.006087064743041992
189,0.010309934616088867,0.008763790130615234
190,0.010719537734985352,0.006081581115722656
191,0.010473251342773438,0.006253242492675781
192,0.010352373123168945,0.006009817123413086
193,0.010544061660766602,0.005906343460083008
194,0.010269880294799805,0.006414651870727539
195,0.010785341262817383,0.005931854248046875
196,0.010332584381103516,0.006033182144165039
197,0.010617733001708984,0.00654149055480957
198,0.010648965835571289,0.00597381591796875
199,0.010650634765625,0.006313323974609375
200,0.010655879974365234,0.005972862243652344
