epoch,train_time,test_time
107,0.003164529800415039,0.0007495880126953125
108,0.0031282901763916016,0.0007476806640625
109,0.0029296875,0.0007498264312744141
110,0.00278472900390625,0.0007491111755371094
111,0.0029175281524658203,0.0007839202880859375
112,0.0027856826782226562,0.0007462501525878906
113,0.0031561851501464844,0.0007562637329101562
114,0.003047943115234375,0.0007462501525878906
115,0.0029664039611816406,0.0007510185241699219
116,0.003052949905395508,0.0007984638214111328
117,0.0030694007873535156,0.0007460117340087891
118,0.003057718276977539,0.0007519721984863281
119,0.0028493404388427734,0.0008003711700439453
120,0.0030057430267333984,0.0007803440093994141
121,0.002735614776611328,0.0007500648498535156
122,0.0028162002563476562,0.0007550716400146484
123,0.0027964115142822266,0.0007665157318115234
124,0.002928495407104492,0.0007538795471191406
125,0.0029006004333496094,0.0007772445678710938
126,0.0028357505798339844,0.0007476806640625
127,0.002897024154663086,0.0007522106170654297
128,0.0028421878814697266,0.0007548332214355469
129,0.0029783248901367188,0.0007488727569580078
130,0.0029854774475097656,0.0007655620574951172
131,0.002871990203857422,0.0007479190826416016
132,0.002993345260620117,0.0007891654968261719
133,0.002736806869506836,0.0007517337799072266
134,0.0029609203338623047,0.0007517337799072266
135,0.0028960704803466797,0.0007462501525878906
136,0.0029633045196533203,0.0007512569427490234
137,0.0031270980834960938,0.0007810592651367188
138,0.002974987030029297,0.0007355213165283203
139,0.0028710365295410156,0.0007991790771484375
140,0.0028107166290283203,0.0007717609405517578
141,0.002896547317504883,0.0007474422454833984
142,0.0029685497283935547,0.0007598400115966797
143,0.003101825714111328,0.0007562637329101562
144,0.0028810501098632812,0.0007503032684326172
145,0.0028426647186279297,0.0007455348968505859
146,0.002961397171020508,0.0008018016815185547
147,0.0027861595153808594,0.0007548332214355469
148,0.0030198097229003906,0.0007596015930175781
149,0.003043651580810547,0.0007531642913818359
150,0.002995014190673828,0.0007491111755371094
151,0.003033876419067383,0.0007894039154052734
152,0.0030851364135742188,0.0007519721984863281
153,0.0030770301818847656,0.0007765293121337891
154,0.0028460025787353516,0.0007977485656738281
155,0.0029833316802978516,0.0007922649383544922
156,0.0029265880584716797,0.0007522106170654297
157,0.0029006004333496094,0.0008363723754882812
158,0.002993345260620117,0.0007505416870117188
159,0.002880573272705078,0.0007503032684326172
160,0.003038644790649414,0.000751495361328125
161,0.003062009811401367,0.0007541179656982422
162,0.003045320510864258,0.0007607936859130859
163,0.0028040409088134766,0.0007436275482177734
164,0.0028553009033203125,0.0007789134979248047
165,0.002902507781982422,0.0007522106170654297
166,0.0029926300048828125,0.0007467269897460938
167,0.00287628173828125,0.0007474422454833984
168,0.002862215042114258,0.0007493495941162109
169,0.0029714107513427734,0.0007677078247070312
170,0.0028030872344970703,0.0007481575012207031
171,0.0029404163360595703,0.0007467269897460938
172,0.0029611587524414062,0.0007441043853759766
173,0.003038644790649414,0.0007550716400146484
174,0.0029926300048828125,0.0007522106170654297
175,0.002781391143798828,0.0007474422454833984
176,0.0033388137817382812,0.0007624626159667969
177,0.0028734207153320312,0.0007488727569580078
178,0.0030074119567871094,0.0007781982421875
179,0.002946138381958008,0.0007574558258056641
180,0.003067493438720703,0.0007765293121337891
181,0.0029914379119873047,0.0007593631744384766
182,0.003024578094482422,0.0007536411285400391
183,0.0029718875885009766,0.0007898807525634766
184,0.0029697418212890625,0.0007479190826416016
185,0.0030455589294433594,0.0007665157318115234
186,0.0028104782104492188,0.0007588863372802734
187,0.002935647964477539,0.00077056884765625
188,0.0028569698333740234,0.0007724761962890625
189,0.0031468868255615234,0.0007510185241699219
190,0.002874612808227539,0.0007562637329101562
191,0.002893209457397461,0.0007524490356445312
192,0.0030088424682617188,0.0007567405700683594
193,0.0027828216552734375,0.0007674694061279297
194,0.0029549598693847656,0.0007679462432861328
195,0.003206014633178711,0.0007510185241699219
196,0.0027441978454589844,0.0007519721984863281
197,0.0029723644256591797,0.0007421970367431641
198,0.003055572509765625,0.0007555484771728516
199,0.0029561519622802734,0.0007710456848144531
200,0.002943754196166992,0.0007965564727783203
